perturbation,KNN_RMSE,KNN_Pearson,XGBoost_RMSE,XGBoost_Pearson,MLP_RMSE,MLP_Pearson,ElasticNet_RMSE,ElasticNet_Pearson,ElasticNet_1024_RMSE,ElasticNet_1024_Pearson,Pearson_Improvement,RMSE_Improvement
MNX1,0.1675564352117478,0.0316872631533617,0.1667830857364476,0.0613060799551033,0.1841981172289337,0.0391030815535278,0.1670089280093506,0.0268151457388307,0.1671932577562556,-0.0115543812135201,-0.038369526952350796,-0.00018432974690499315
MXI1,0.1869931938568723,0.1528176191547667,0.1855723325726734,0.1928213263236023,0.2093994708747311,0.072101702997505,0.1871195383003503,0.1407715585513675,0.1835818368969182,0.2405792423034224,0.0998076837520549,0.0035377014034320975
MYBL1,0.1614949431748245,0.0767549517864058,0.1604190310808038,0.1270791064300271,0.1779269624723823,-0.0197985275897968,0.161090117518982,0.0844324642336554,0.161192286468391,0.0748562358492397,-0.0095762283844157,-0.00010216894940900945
MYC,0.1920137705437256,0.2033741670825622,0.1891421885168343,0.2595885946569227,0.1950095648315786,0.1062295683228807,0.1927159299321808,0.1798823990245586,0.1831282462937588,0.3518240894775005,0.1719416904529419,0.009587683638422023
MYCN,0.2162436336691948,0.094278543907024,0.2142322791471781,0.1586687275195546,0.225671914484079,0.0524412283065456,0.2162243844444808,0.0950890933056061,0.2136804216906342,0.1782238141121528,0.0831347208065467,0.002543962753846607
MYOD1,0.1257847954248355,0.0232754646060994,0.1252454979532698,0.0383463742666793,0.1428657830004199,-0.0248822046071846,0.1251441390626443,0.0544623732052585,0.1251579446489516,0.0479949521650415,-0.006467421040216997,-1.3805586307313877e-05
MYRF,0.16037957423473,0.0441375078409274,0.1599027833862604,0.0224442714427794,0.1926087212306869,0.0332021218230935,0.1596820686620432,0.0534396623930108,0.1597018729614256,0.0615753389837839,0.008135676590773099,-1.9804299382392143e-05
NCOA3,0.1179484216511418,0.014826444621415,0.1165782980499854,0.0261273265911383,0.1253744124694437,-0.0358913509386462,0.1166741714653058,0.0463917058428557,0.1167525893079534,-0.0063612634571679,-0.0527529693000236,-7.841784264760177e-05
NEUROD1,0.1603687352656373,0.0478045446681337,0.1593718428938906,0.078988695410189,0.1806607177339463,0.0264734230370799,0.1591148726570242,0.0929582723910876,0.1591435381866192,0.0946423934452231,0.0016841210541354984,-2.8665529594990025e-05
NEUROD2,0.2653534513213228,0.0055087209249954,0.2640353973412065,0.0137711633284296,0.286961780709439,0.007438682369909,0.2628855751469026,0.003756617851724,0.2629798451161238,-0.0208229305201324,-0.0245795483718564,-9.426996922123898e-05
NFATC1,0.1529560676059365,-0.0035629109678174,0.1523862624902642,-0.01670595112991,0.1816759770309414,0.0216896671163501,0.151239178052784,0.0274021124803527,0.1511373051478666,0.0617567562915132,0.0343546438111605,0.00010187290491739387
NFE2,0.1466095379240427,0.015324056103654,0.1460418728507511,0.0033645877031544,0.1554544422353219,0.0572795657997649,0.146028398911508,-0.0017335166982875,0.1459126632630022,0.0384750111462229,0.0402085278445104,0.00011573564850581031
NFE2L2,0.1970837219112987,0.016344892970714,0.1936215313075752,0.020567496488139,0.1761535436117007,0.0054138991266077,0.1895145877787458,0.0264467422553055,0.1893894527822344,0.0490062741143999,0.0225595318590944,0.00012513499651140014
NFKBIA,0.1646014868097144,0.0210005932133359,0.1604913870280211,0.0422611208633352,0.1646686404384661,0.0289417812969943,0.1596202209568334,0.0289389322961657,0.1596192475091718,-0.0168652891512258,-0.045804221447391505,9.73447661589688e-07
NHP2,0.1428729969692637,0.0256107983341561,0.1407896534569405,0.0103766653823724,0.1475273929385873,0.0271296618765907,0.1406748207976664,0.017424144180858,0.1406395931085712,-0.0080596168191322,-0.025483760999990203,3.522768909522411e-05
NKX1-2,0.146816935270037,0.0669590606483653,0.1464302493304816,0.0617114402910804,0.1727411026702393,-0.0222227068739464,0.14618985910581,0.0823099484488815,0.1463733558576493,0.0667901189946795,-0.015519829454201994,-0.00018349675183929048
NKX3-1,0.2042716386189318,0.0552789830109269,0.2017566853507925,0.1185367551976049,0.2076292978246569,0.0798508497691651,0.2029685283936418,-0.0263806886128649,0.2019771703041581,0.1131315960614406,0.13951228467430551,0.000991358089483696
NKX3-2,0.1521180341817637,0.0505127748746079,0.1514302675877082,0.0933845651222406,0.1632665025453642,0.0806630806697318,0.1519773304297562,0.0221445107127011,0.151945813306039,0.0141644387657931,-0.007980071946907998,3.151712371718407e-05
NKX6-2,0.1123996151536984,0.0525288681116996,0.1121455643675196,0.031929020748679,0.125946052022319,-0.0159915604245786,0.1123746277945566,-0.000465276793894,0.112323035810945,0.0598735013372478,0.0603387781311418,5.1591983611612435e-05
NME2,0.12081335513752,0.0104197832989386,0.1367305810818134,0.04305143104756,0.1065938412177856,-0.0027402246023338,0.1088694156331593,0.0240936062235019,0.1088621457358021,0.0083144863195585,-0.0157791199039434,7.269897357206623e-06
NOTO,0.1265976162203145,0.0856808752634965,0.1262409342433415,0.0689810715765001,0.1398688776186979,0.0312246995212491,0.1264837652812766,0.0697541182238003,0.1262207604277588,0.1001397652695159,0.0303856470457156,0.0002630048535178231
NR2F2,0.1443055009367213,0.0808431303460977,0.1437861814962736,0.1018487545497592,0.1698262057272427,0.025845133732115,0.143942191698514,0.0844630799244004,0.144419228819138,0.013608681441533,-0.0708543984828674,-0.0004770371206239965
NR4A1,0.20494192630733,0.0003473477225893,0.203209717315912,0.0154168429083691,0.2226780893775397,-0.0166663788132559,0.203001722454933,0.0425370771588527,0.2031718794463056,-0.0076695407791202,-0.0502066179379729,-0.00017015699137259976
NR4A3,0.1962544307008098,-0.0086860824556296,0.1931181736089077,0.0054858174850455,0.172867268848144,0.0522845843773957,0.1899364534635398,-0.0266683096719228,0.1899350448652964,,,1.408598243407555e-06
NSD2,0.1964623732233791,0.0203780369854698,0.1953850890294577,0.0495655376382828,0.2300638140717948,0.0378506608716557,0.1950873916992871,-0.0298986995167584,0.1948264939191902,0.0554048122874646,0.08530351180422299,0.0002608977800968859
ONECUT3,0.129749098248141,0.021200364936139,0.1288307153399761,0.068049886944058,0.1483983031883401,0.0324042939298817,0.1290027061627852,0.0645506196211768,0.1291680656600338,0.0411017782645903,-0.023448841356586494,-0.0001653594972486072
OSR1,0.1410039541365759,0.016925403471769,0.1402923687446349,0.0242401540105704,0.1517677619247112,0.0120877152642871,0.1401851056094808,0.0589881620820571,0.1403671344460282,0.035225308318343,-0.0237628537637141,-0.00018202883654738766
OSR2,0.1489797589406607,0.0272063835492512,0.1478668862808822,0.0488448507356559,0.1800090530641173,0.0489966377109077,0.1478818208222874,0.043099506300866,0.1479070408525888,0.0450738026908189,0.0019742963899528967,-2.522003030139275e-05
OVOL1,0.2223104336137971,0.0114346953619499,0.2207335652582481,0.0379825214218701,0.2198076033189298,0.0429073475149793,0.2209784971662452,0.0392491604139096,0.2204924606663822,0.075584081108535,0.0363349206946254,0.00048603649986300734
OVOL2,0.2076728675517132,0.0126130529002407,0.2066445914524396,0.0402959570019167,0.2237816953040357,-0.0069860777384344,0.2070175705583508,0.0273094996677522,0.2065103993691222,0.0644578568559308,0.037148357188178605,0.0005071711892286057
PARP1,0.1498950030496855,-0.0207582252790399,0.1503884993001665,0.0041618168244539,0.2182193661641106,-0.0081284973742139,0.1451243513596677,-0.004327799885943,0.145138757527674,-0.0281531589043709,-0.0238253590184279,-1.4406168006297904e-05
PAX2,0.1604240169511508,0.092826598536414,0.1594266623270385,0.1090493025923844,0.170977368027888,0.0617518681185155,0.159572291639109,0.1114049568368838,0.159394137974447,0.1194401820578261,0.0080352252209423,0.00017815366466200633
PAX3,0.1642324904782981,0.0049034893622578,0.1634601999571005,-0.0132977763369311,0.1688027507304429,0.0273053734251252,0.1631203235492036,0.0218541371216965,0.163097213413197,0.0061748300900345,-0.015679307031662,2.311013600661549e-05
PAX5,0.1837094982701622,0.0858698780611215,0.1826911061533576,0.0909710968076316,0.2097255448300489,-0.0327378600387359,0.1826078078748754,0.0909854533414542,0.182906618530897,0.0689850660984392,-0.022000387243015007,-0.0002988106560216086
PDX1,0.1273439635541053,0.079234898598645,0.1269375207350123,0.0827234064053311,0.1407800888777198,0.0066224794141275,0.1267429312041826,0.0951173785258312,0.1268596548236182,0.0956878539689651,0.0005704754431339054,-0.00011672361943559917
PHOX2A,0.1459678078070305,0.1196355134750469,0.1458249076943673,0.1222362169573149,0.1645873134004364,0.055743079338818,0.1454576753556906,0.124917818268242,0.1457832638937436,0.1015934901731595,-0.023324328095082503,-0.0003255885380530066
PITX1,0.1069530860095155,-0.0018675507356503,0.1058874816373376,0.0038776842904602,0.1164339024358359,-1.840960355477243e-05,0.1058050010424211,0.0306153012684949,0.105829329196384,0.0117856681494727,-0.0188296331190222,-2.4328153962902e-05
PLAG1,0.251674680553722,0.0654389922576763,0.2427421586133538,0.0801582108310752,0.2262748709712396,0.0416454184309106,0.2414041834536378,0.1194909752981056,0.2418892153245765,0.1163279236359009,-0.003163051662204694,-0.0004850318709387069
PLAGL1,0.2336241625294394,0.0181841384232258,0.2210952280237848,0.0247816216540441,0.1903218321877292,0.0265809208117133,0.2124842845042928,0.0298647417441295,0.2123811569504844,,,0.00010312755380839644
POU4F2,0.146669999189958,0.0153076561461874,0.1444240818675236,0.0065043645322248,0.1763543972750106,-0.0020950205571319,0.144165492650793,0.0350578260643955,0.1442404985424716,-0.0139970893719878,-0.0490549154363833,-7.500589167858118e-05
PPARGC1A,0.2456380689064856,0.0032950187482395,0.2439328392360065,0.0319158087424803,0.29801093949727,-0.0062725301109553,0.2429313348182567,-0.0084776994756737,0.2419477821269127,0.0906831486300627,0.0991608481057364,0.0009835526913440085
PRDM1,0.1931206961802577,0.1618216073295637,0.1921485356235259,0.1832034924235065,0.2171626408114051,-0.0146089163436431,0.1924465996298316,0.1712170759998922,0.191481005843258,0.2029048786736938,0.03168780267380161,0.0009655937865735986
PRDM16,0.1705990169875974,-0.0046820553743383,0.1694130306600622,0.0144038370556408,0.1904548501315822,0.0223425951275384,0.1691740769226364,-0.0560859767922641,0.1691729736840194,0.0109473212553956,0.0670332980476597,1.103238616989577e-06
PROX1,0.1397622518517415,0.0556288009521708,0.1390395388704319,0.061325319983301,0.1627829315520967,0.0166537369190881,0.139116161868717,0.0672073114419885,0.1393756665227306,0.0407497669111503,-0.026457544530838192,-0.000259504654013587
PRRX2,0.1241272010823263,0.0420870426992631,0.1231628106922494,0.0368736904951246,0.1344502475316058,-0.0126817991778667,0.1223223217383873,0.055176212946319,0.1224249308499786,0.0320473309906969,-0.0231288819556221,-0.00010260911159130914
PSAP,0.1373735715855886,0.0884941675033927,0.1338087610830267,0.0662524258200035,0.1414157742745228,0.0046952897860595,0.1335321520583052,0.0974139275069876,0.1337637894520741,0.1004511707418249,0.0030372432348372974,-0.00023163739376888537
PTF1A,0.1343851738152472,-0.0011204474042568,0.1337615896197933,-0.0058450035844803,0.1480867714574107,0.0396790622298841,0.1337124282270474,-0.0168496717768503,0.1337033655019738,0.0170222075606703,0.0338718793375206,9.062725073616384e-06
RBMS1,0.100612285344025,0.0045845093311452,0.0998857047979414,0.0417136294286488,0.1204937518028249,-0.0312803639273419,0.0999230733564911,-0.0041926364915937,0.0998458472875456,0.0441071506542714,0.0482997871458651,7.722606894550177e-05
RBPJ,0.1250142376116552,0.0331448278980537,0.1249616972400838,-0.0154701978377523,0.1371282176474307,0.0184379997641923,0.1246937143553457,0.0340083382526703,0.1247545524801508,0.0236328116072985,-0.0103755266453718,-6.083812480510431e-05
RERE,0.1390966924459533,0.0623244272272316,0.1385556905343596,0.0905464967202511,0.1589860355721288,0.0079590824191465,0.1382876249250118,0.1051230303560301,0.1385403383377662,0.0980442218767734,-0.007078808479256696,-0.00025271341275440173
REXO1,0.1719902794055226,0.0232207925472005,0.171257195563858,0.042751493820784,0.1930932192219345,-0.0389242954037564,0.1712644424674236,0.0473018833711812,0.1713896534039836,-0.0062990531667049,-0.0536009365378861,-0.0001252109365600107
RREB1,0.1166228807371022,0.0374879280264158,0.1162039902981491,0.056570178746129,0.135940595330027,-0.0339316376525438,0.1161787469690102,0.0636094379168189,0.1164329190456528,0.0506882510166928,-0.012921186900126107,-0.000254172076642592
RUNX1,0.1807058793582325,0.041861424674899,0.1801990648157388,0.0521219903300763,0.2008449156522102,0.0155934107310886,0.1802488450416468,0.0469902444075684,0.1806088621178541,-0.0057467729367755,-0.052737017344343905,-0.0003600170762073085
RUNX2,0.2150409155555488,0.0375966316666635,0.2143099723324631,0.0650418289047578,0.2393315883335573,-0.0026751046890806,0.2145521310585469,0.0117341835011399,0.2144033116529894,0.0495672898634219,0.037833106362282,0.00014881940555749873
SALL1,0.1493233410237057,0.0551887854076202,0.148959408838193,0.0386711933167494,0.1711342862640787,0.0248621394923221,0.1486892235256807,0.0711547670706315,0.1487974855347233,0.0698929646894206,-0.0012618023812108886,-0.00010826200904259786
SALL3,0.118811978247009,0.0448051806023474,0.1186885929780492,0.0025729670604764,0.1286988501480259,0.0391022986418032,0.1183026976212416,0.0202700985494805,0.118178701117447,0.0553961621592455,0.035126063609765,0.00012399650379460447
SATB2,0.1045292464104146,0.0368695276277544,0.1041342659822315,0.0166147604327283,0.1172795757287689,0.0127268706893828,0.1041994760801806,-0.0133160500675447,0.104180654116757,-0.0418848006437733,-0.028568750576228596,1.8821963423593102e-05
SIX4,0.158076433177173,0.0341551567026541,0.1576419879252233,0.0162132045983362,0.1845066932942406,0.0006365402655102,0.1576480973412368,0.0209948566324114,0.1576656156719552,0.0113594094593305,-0.0096354471730809,-1.7518330718391262e-05
SMAD1,0.1618668365093912,0.074165422250397,0.1612797516549013,0.0663503068409944,0.1708909313562885,0.0688924114553241,0.1610413546954913,0.0755196472539024,0.1612066376634192,0.0686458757436155,-0.006873771510286897,-0.00016528296792789332
SMAD5,0.1708215193487533,0.0378687143918457,0.1702140107161179,0.0577299325803566,0.1822610054092753,0.0692776565758456,0.1703055321443842,-0.0001219466472582,0.1702054985871588,0.0441148807915665,0.044236827438824705,0.00010003355722540408
SMAD6,0.1483680149792162,0.0701037960050587,0.1473509810515518,0.1184384065764992,0.1791883654789878,0.0227611174841051,0.1477915619329984,0.0422510407990571,0.1475313622205425,0.0980304086787416,0.0557793678796845,0.0002601997124558886
SMARCA1,0.1617506569450365,0.0694089171268943,0.1592359464731492,0.0679711632744471,0.1681566425790297,-0.009825920002959,0.159264434420788,0.0774352112175605,0.159659116974036,0.0308702001837015,-0.046565011033859,-0.00039468255324801027
SMARCA2,0.1084127259332095,0.014598498572613,0.1069235048317201,0.0271760729612212,0.1592514764627408,-0.0230186278328611,0.1057972983848471,-0.0154421943987997,0.1057058859192906,0.047486062033989,0.0629282564327887,9.141246555649518e-05
SNAI1,0.156591445335133,0.031950083582384,0.155686810993347,0.0662341000063642,0.164152193641323,0.0701763794198598,0.155459709101555,0.0771126047912757,0.1553242913006464,0.0911658070733221,0.014053202282046401,0.00013541780090858824
SOX11,0.2767935812794549,0.0221896509309356,0.2753947126288406,0.0469698879205591,0.287499381871088,-0.006491034923086,0.2754438043604116,0.0456738020665181,0.2756283371061274,0.0204162115350959,-0.0252575905314222,-0.00018453274571578193
SOX12,0.1128895634502058,-0.0088614061382279,0.1120774753969777,0.0473403286300607,0.12228366308984,0.027193848191745,0.1121994733097228,0.0348819701176188,0.1122553611232108,-0.0114325976187095,-0.046314567736328305,-5.5887813488003646e-05
SOX13,0.1834698936414718,0.0212164913605432,0.1825024393590145,0.0538855956592786,0.202684966830567,-0.003598305158409,0.182502292083282,0.0109943676112173,0.1823615627043818,0.0328191112859828,0.021824743674765498,0.0001407293789001951
SOX15,0.1560141402720921,0.1008173253170394,0.1562646844829138,0.0686374865318536,0.1816725171753076,-0.0109878938022025,0.1562663177385327,0.0793583301956645,0.1561898719094728,0.0825112094916539,0.003152879295989397,7.644582905988462e-05
SOX17,0.1419359855485621,-0.0177828996511875,0.1411790448248358,0.0053490246433596,0.1590839214934709,-0.0008540022880619,0.141020622278564,0.0453972236743122,0.1410444847210178,0.0309950142152391,-0.014402209459073098,-2.3862442453809196e-05
SOX18,0.2182296896899673,0.0101998611782259,0.2156334165511601,0.0395075302205132,0.2395198187438727,0.0473731097318906,0.2159273979134011,0.0388463467855511,0.2160458182045876,,,-0.00011842029118649955
SOX8,0.1675114506743138,0.0302080854095809,0.1668876453224396,0.0427620848147349,0.1885006612094645,-0.004738844917221,0.1668584789351302,0.0333236790878116,0.1668785926016036,0.0241981794118006,-0.009125499676011,-2.0113666473392522e-05
SOX9,0.1677871722989035,0.0230688125955064,0.1670672017404936,0.0176237609919196,0.1812222882618712,-0.0013268211456094,0.1658099478704218,0.054969344559242,0.1657926232613734,0.0501554496967641,-0.004813894862477901,1.7324609048408046e-05
SP3,0.1482480073233832,0.029724681137368,0.147640032440175,0.0361257116182156,0.1684352416332036,-0.0049489916155354,0.1474134285850222,0.061115991457747,0.1475396210914314,0.0393045622499049,-0.021811429207842105,-0.00012619250640918955
SRF,0.1372675929133972,0.0034262497890414,0.1366094215133879,0.0192107426554476,0.153183266901605,-0.0008430005206413,0.1366489096726774,0.0250381219544012,0.136696448069458,-0.0110851436330748,-0.036123265587476,-4.753839678059424e-05
STAT2,0.2279216616730071,0.1008221555184543,0.2272255946992599,0.1156427683176252,0.2461906645870729,0.0400437570731913,0.2274474042266942,0.1108307322189937,0.2272525161283524,0.1142957214100399,0.0034649891910461944,0.0001948880983418111
SUZ12,0.0853122089551714,0.0749034606139112,0.0851246332343417,0.0828669244030056,0.0973876862966459,0.0399867404825902,0.0850885547602483,0.0862683828960168,0.0851007541145027,0.0901963335035445,0.003927950607527708,-1.2199354254394112e-05
TBX18,0.1250859505699555,0.0119249492379921,0.1247282511624033,-0.0082780417174878,0.1384679799322436,0.0481863858580413,0.1245578157935898,-0.0004220740663664,0.1245893386802414,-0.0266599212215387,-0.0262378471551723,-3.152288665160541e-05
TBX20,0.1470647886537133,0.0215740960025985,0.1469094869059671,-0.0165979820874603,0.1524727758981094,0.0583166817230689,0.1459246887603904,,0.1459252449229164,-0.0050435690047163,,-5.561625260053216e-07
TBX21,0.2069714478066063,0.0144826496353497,0.2038675875401959,0.0256937405004907,0.2032287882111711,0.0396403317807218,0.2034289122976572,0.0591122387325933,0.203767146998118,-0.0199174117147762,-0.07902965044736951,-0.0003382347004607933
TBX3,0.1340326542034259,0.0770372883485285,0.133811509617815,0.0763009249435111,0.1452995299632465,0.0872441268434002,0.1339544085720902,0.068622713789488,0.1336172615333734,0.0965472902356475,0.02792457644615949,0.0003371470387168174
TBX5,0.2026021816750075,0.0874786909579493,0.1966747375950912,0.0645589971040234,0.1901161154656377,0.0495447603264753,0.1997139086684594,0.1106220606932465,0.2000234802051232,0.1009320638973663,-0.009689996795880201,-0.0003095715366638052
TCF7L1,0.1174956103075415,0.0183600068620197,0.1173210904748279,-0.0140075922736568,0.1351979802675875,0.0454899625660599,0.1171713954295868,0.0233142967718521,0.1171677311351867,0.021434998063169,-0.0018792987086830998,3.664294400088086e-06
TEAD3,0.1126437129070438,0.0803808187978354,0.1123942359570797,0.0845283768770972,0.1216590325589551,0.0897254549338551,0.1124921573877704,0.0694956184952928,0.1117629174606766,0.1335919339355242,0.06409631544023141,0.0007292399270937971
TFAP2A,0.1574704377306854,0.0326747139974304,0.1561436922294824,0.0502279775190607,0.1894835543821569,0.0221426979376624,0.1561788754925991,0.0552856398507796,0.1561336197250302,0.070794093964954,0.015508454114174397,4.525576756889138e-05
TFAP2C,0.1638930418352037,0.0185366666685433,0.1629460526858276,0.0333683602060116,0.1860172459563872,0.0360277666161909,0.1629628868938442,0.0342599041473236,0.1630118434582086,0.0091892794367475,-0.025070624710576098,-4.895656436440521e-05
TFAP2E,0.2524656633665698,0.0108516256382291,0.2508158992609633,0.0560338975101385,0.2782912806856236,-0.0323696826468536,0.2509704088772874,0.0631621432605403,0.2511960073791254,0.0379268679072217,-0.025235275353318605,-0.0002255985018380091
TFCP2L1,0.1273092568962681,-0.0009319917272653,0.1266200987565191,0.004489512364583,0.139484841701798,-0.0299197880051504,0.126620328105367,0.048149002148785,0.1267297225612174,0.0332013051856236,-0.014947696963161401,-0.00010939445585039786
TGIF1,0.1624780144568019,0.009397167715369,0.1612817535370878,0.0396953073900189,0.1846609076080329,-0.0286348434078473,0.1612945862334818,0.0455279838559977,0.1613033504993632,0.0325883484474522,-0.012939635408545494,-8.764265881394673e-06
THRA,0.130597746103655,0.1251958218428865,0.1302500329322169,0.1024719214362662,0.1454128491883942,0.084019992922055,0.130211154390364,0.1220704241693415,0.13007308970532,0.137443346758211,0.015372922588869492,0.00013806468504398706
TLX1,0.1922329560506215,0.0142703230790687,0.1901978989475255,0.0568244317421176,0.203134379012204,0.0051906710998354,0.1901908688258716,0.0518118769582669,0.1903463837109444,0.0259076786870726,-0.025904198271194303,-0.00015551488507278832
TONSL,0.1236017141505503,0.0155510252710424,0.1224097494943146,0.0217340715065235,0.1347420878790255,0.0310478304479439,0.1222892438163019,0.0459838513089762,0.1224190465049074,-0.0039264488934635,-0.049910300202439695,-0.00012980268860549038
TOX,0.0943788169662984,0.0079984240599623,0.0939749497691862,0.0075866719444765,0.1034028360320378,0.0213736571229378,0.0938302026120301,0.022500033465075,0.0938299559700715,0.0193702479420921,-0.0031297855229828996,2.4664195859280813e-07
TP73,0.2676696608105264,0.0363693518691669,0.2638760476957372,0.0529164689616872,0.2490105005601375,0.0460790444488403,0.261600576233331,0.047451691584036,0.2617704106340924,0.0110008656871809,-0.036450825896855096,-0.00016983440076140388
TRIM22,0.1339379766189297,0.0208340416863212,0.1316127447395233,0.00070413658419,0.137667375664706,-0.0065761121926886,0.1313680150007934,-0.0204789186587851,0.1312695070738926,-0.0203098557872453,0.0001690628715398032,9.850792690080379e-05
TRIM24,0.1379719348117186,0.0278646834471432,0.1374015707813523,0.0326959091367859,0.1542994243131235,-0.0024217851878157,0.1372930254913516,0.0454914890671509,0.1373618250104528,0.0416659605418175,-0.0038255285253333965,-6.879951910118698e-05
TRIM28,0.11769576932127,0.0932741227662622,0.1149290960291159,0.0954246436601939,0.1098246138702266,0.0006747786548559,0.1127166946608236,0.0919494378997645,0.1135828324593502,0.0423623326242019,-0.04958710527556259,-0.0008661377985266089
TSC22D1,0.1255285122618162,0.0269966571207782,0.1235246548085335,-0.0033529376468039,0.1793432651822221,-0.0523878025985735,0.1234210493560306,0.0273786731994047,0.1234618396717256,-0.0457412877259629,-0.0731199609253676,-4.0790315694996804e-05
TSHZ1,0.1908929570747032,0.0421249388499216,0.1902130503074293,0.0559723023903381,0.220608186768357,-0.0499716853938831,0.1900350824711614,0.0782896156428003,0.1899628869803162,0.0796666500104047,0.0013770343676043906,7.21954908452227e-05
TWIST2,0.1488592375031689,0.010968643145722,0.1483589407964543,-0.0042606611544244,0.1658694509606569,0.0016412217195517,0.1481449646943476,-0.0126862909718852,0.1481378227462494,0.0095298876415521,0.0222161786134373,7.141948098199347e-06
VENTX,0.1644642180092489,0.0407891107234123,0.1638429638808306,0.0400678705453929,0.1813147014310105,0.0429539083244186,0.1638480641137896,0.0331650592796491,0.1636515254150176,0.0603633594833069,0.0271983002036578,0.00019653869877200858
YAP1,0.0902852938437339,0.1542445672562731,0.0902247936727941,0.1542457867533841,0.0998401410976099,0.0567492340272097,0.0900325793176856,0.1695863638253832,0.0900821264398109,0.1671812179453272,-0.0024051458800559977,-4.9547122125293e-05
YBX1,0.2114579181150581,0.0158050133190407,0.1729681588501831,0.0102630967093652,0.1298870602721816,0.0381393373525172,0.1683700582487126,-0.0340921750159869,0.1683545238529697,,,1.553439574289439e-05
YBX3,0.3173983266693932,0.0145437897774297,0.2721565750875584,0.0093671098406392,0.1499536756267137,0.0526483274219016,0.2356250077732298,-0.014392703426194,0.2356116122201577,-0.0179573784658755,-0.003564675039681501,1.3395553072115263e-05
YWHAZ,0.1335635081509233,0.1441146797095731,0.1322573393275066,0.1574018611413453,0.1434979216951279,0.0716817748216928,0.1325810144977102,0.146467228522258,0.1327786368413706,0.1417921766336576,-0.004675051888600401,-0.00019762234366038633
ZBTB10,0.1461477030314187,0.0131581015489219,0.1454123976849046,0.0445570956142124,0.1634611560836786,0.0146412080916644,0.145508839294609,0.0296413443351812,0.1455245159229937,0.0148653287004728,-0.014776015634708399,-1.5676628384697633e-05
ZBTB18,0.1739893258339241,0.0447937180955544,0.1737490528059944,0.0284397310554144,0.2050407445889213,-0.0479538245503078,0.173799670360455,-0.0005747648745471,0.173779632416462,0.0438233837704584,0.0443981486450055,2.003794399299541e-05
ZBTB37,0.0738787610700485,0.0232952592982247,0.0735579574796038,0.0379252003740156,0.0812977931624509,0.0382434272992422,0.0736293197167273,-0.0036411201826317,0.0736233836139796,-0.0188572807448341,-0.015216160562202402,5.936102747697292e-06
ZBTB42,0.2216261113560135,-0.0008490301227416,0.2201763623904275,0.0294295864886824,0.2321766472761808,0.0066412837697549,0.2202850409891446,0.0465818467561321,0.2203652685762104,-0.0176898646490307,-0.0642717114051628,-8.022758706580091e-05
ZBTB7A,0.158118547970927,0.0335925322584954,0.1564296598210139,0.0967262199756184,0.1743665069164182,-0.0074763264672387,0.1564357685577486,0.0962691525866754,0.1565750752272069,0.0986216075490501,0.0023524549623746976,-0.00013930666945830006
ZEB2,0.2048732823363208,0.0426765545010196,0.2042835820558396,0.0617371160271868,0.2092785655645979,0.0191242184816708,0.2038155302426401,0.0444416639170785,0.2039365791908866,0.0117228411012036,-0.032718822815874904,-0.00012104894824649381
ZFP36L2,0.1166041218095137,0.0570123315096952,0.1161399933987685,0.0600217620032274,0.1298718538823109,0.0036505388044039,0.1161876848913698,0.0645156929133881,0.1163915581947661,-0.0204292622893812,-0.0849449552027693,-0.00020387330339630139
ZFPM2,0.1238075871127318,0.0514075156230253,0.123279672211202,0.0329846174186506,0.1345903922285928,0.0091608942573001,0.1231852897072232,0.0384420620943134,0.1233828747061734,0.0283851827229187,-0.010056879371394704,-0.00019758499895020099
ZIC2,0.1677739075756369,0.0307718385539588,0.1666521901964182,0.0381554828907939,0.1888672325447996,0.0236245107936543,0.1665888216197672,0.0420269171828828,0.1667152441856134,-0.0278062362163693,-0.0698331533992521,-0.00012642256584619038
ZNF136,0.1741803861930972,0.0275633338734322,0.1729614162520533,0.0320884048883225,0.1897212069805151,0.0566828592553206,0.1728866151729488,0.0020991037892845,0.1729166154208664,7.021551557639602e-06,-0.00209208223772686,-3.000024791760536e-05
ZNF286B,0.1722762787643099,0.060214572092885,0.1716412123142124,0.0619494003089971,0.1954783070546215,-0.0453426275231778,0.1716417766035716,0.0594294440364239,0.1714809481527822,0.0890269998029236,0.0295975557664997,0.00016082845078940755
ZNF296,0.1600915457295191,0.1404952397698419,0.1594153727372071,0.1515102828449032,0.1608859419692329,0.0882760993025452,0.1598442142045744,0.1430181574108397,0.1591943564913436,0.1691027480378904,0.026084590627050708,0.0006498577132307837
ZNF618,0.1159621095703192,0.0820136017884857,0.1156833233167287,0.09470851054657,0.135867716251739,0.0318579303155974,0.1158116839995283,0.0817082266351621,0.1159371811886646,0.067419589638086,-0.014288636997076096,-0.00012549718913629215
ZNF777,0.1297736247043527,0.0284447748194117,0.1286997624617782,0.0365742190374169,0.1436010168732391,0.0358873749434505,0.1288938660723614,-0.0147924775645204,0.128794736452605,0.0320644021355707,0.0468568797000911,9.912961975638845e-05
ZNF827,0.1874314483026799,0.0180626111566916,0.1859593633548633,0.0157490644019666,0.1895107165103129,0.0227829872822813,0.1860077878464926,-0.0046243627358456,0.1860224757888482,0.0190564936388027,0.0236808563746483,-1.4687942355595673e-05
