perturbation,KNN_RMSE,KNN_Pearson,XGBoost_RMSE,XGBoost_Pearson,MLP_RMSE,MLP_Pearson,ElasticNet_RMSE,ElasticNet_Pearson
SOX15,0.1572603481796895,0.05878495093321947,0.1563824200693958,0.0686699980073287,0.1768191798747827,-0.0364454111315316,0.156225993159836,0.0844357004414501
SOX17,0.14171996774443554,0.0255473851454552,0.1410823104816716,0.0215171601394664,0.1671131727647688,0.0446177887979235,0.140876530174755,0.0602878706072582
SOX18,0.21609607913687431,0.08577945951838384,0.2154021798574505,0.0717661680489064,0.234607131729654,0.1179583972792976,0.214063561384126,0.131028361361648
SOX8,0.16682126013120693,0.07301156049842897,0.1666581132071966,0.0649029228067048,0.1960563524337041,0.0430123638768232,0.166400927415681,0.0867061432577036
SOX9,0.1669764750969699,0.06368070692573333,0.1660903892301188,0.0527548822122086,0.1738464827559767,0.0760940209254208,0.164632902798684,0.115080603471874
SP3,0.1483525477100463,0.04145255632125368,0.1474850984470399,0.0707462205952219,0.1704651964135461,0.0124034843654563,0.147621191095833,0.0628641584027349
SRF,0.13759883352456215,-0.007023663522713708,0.1367484444232235,-0.0059840408791333,0.1561119606605746,-0.0109212336727337,0.136542923028119,
STAT2,0.2279563925967015,0.13149936095877215,0.2269183561744042,0.1516617232353214,0.2363877571827564,0.1349222762850505,0.226265533783299,0.172408868116259
SUZ12,0.08491237711180169,0.11837357351935321,0.0847236133554898,0.1257849622227651,0.098344155342755,-0.0165979437514086,0.0846696149130332,0.130818661662207
TBX18,0.12516071633984113,0.008172817850700512,0.1245016291045928,0.0179716178701854,0.1435510874380662,0.0502500197395511,0.12442153313307,0.0332835672429934
TBX20,0.14588815031837443,0.10341267095899068,0.1453566072295606,0.1069615846832137,0.1682320154301437,0.0793399597679528,0.144631716175465,0.149251871968778
TBX21,0.2045527846549679,0.07734520656406502,0.2039935453313834,0.0683850782353035,0.2293672120748988,0.0488431235756979,0.203792430881309,0.069628110705094
TBX3,0.13445708282011803,0.0603982810669763,0.1339780784290541,0.0688707071840899,0.1533616309847982,0.0350142144868444,0.133887059848525,0.0748301322309298
TBX5,0.20134332894266602,0.1088946396579816,0.2011988608473724,0.0953484390780219,0.2113743155491671,0.0753024134905516,0.199227124104389,0.122156467604301
TCF7L1,0.11767829247230852,0.010905261942964397,0.1170448812145383,0.0243692742459432,0.1304129864314222,-0.0078534511562692,0.117113199675991,
TEAD3,0.11279621794300149,0.06699465598830986,0.1121868902086284,0.0840925593621242,0.1356683650666193,0.0217553180611989,0.111670845343065,0.13354365872772
TFAP2A,0.1571345736321683,0.015206132660476985,0.15613581259002,0.0510469745421991,0.1903088220660026,0.0207047806747744,0.155928403173395,0.0727663468530214
TFAP2C,0.16389900113166583,0.010108630158727292,0.16282436479125,0.0403363877686368,0.1895150641773039,0.0376722669666962,0.162913945337237,
TFAP2E,0.2525424262865769,0.03641243073052872,0.2518306457995569,0.0062764299599305,0.2680195556180845,0.0489451282903588,0.251431634733172,0.0496665629131883
TFCP2L1,0.12684075116264912,0.039936426249104734,0.1265138222962569,0.0322195511900406,0.1459256609121595,0.0154732648679586,0.126353044881171,0.0541669537700604
TGIF1,0.16189849833610365,0.024228830327018464,0.1611228531276015,0.045980215306835,0.1872230976765888,-0.0350683989212036,0.161263926750495,
THRA,0.13016079850525358,0.1579971801485676,0.1302738138112739,0.1260959687620902,0.1443544725129948,0.077248778841985,0.128802854986898,0.176029505665885
TLX1,0.18975866983143203,0.11252627979275323,0.1894640565107254,0.1162797585550008,0.2177954964723082,0.0631479976309701,0.188897460855342,0.142096884990183
TONSL,0.12239326737971278,0.0613299825853222,0.1222365185861448,0.0504284561101746,0.1420955234567131,-0.0003549752825509,0.122296162130535,0.0415538163320598
TOX,0.0938002245665612,0.06115701167314101,0.0936395083546723,0.042810723136236,0.1098785931225797,-0.0006439058628922,0.0936578813331889,0.0329457616037332
TP73,0.2668478658731324,0.03712969392144151,0.2631553439678341,0.027424715009834,0.2811056648167613,0.0284364856484856,0.263238130640295,0.0628608689257107
TRIM22,0.13374371452227538,0.016518157444136834,0.1377809157883878,-0.006250417613656,0.1951509764306355,-0.0684560160575453,0.131165861397342,
TRIM24,0.13753627604949464,0.0497686816883556,0.1370205994378215,0.0799601002910437,0.1597518998310239,0.0271699358069705,0.136992545173319,0.0910427904516357
TRIM28,0.11664202649382091,0.14173462854528687,0.1149356467483279,0.0918969201438495,0.1167715262926283,0.0950862443577706,0.112067895640558,0.148682706057524
TSC22D1,0.12584408792812019,-0.009431282194068028,0.1233995127348014,0.0043875051149029,0.1800104410848832,-0.0191720281997448,0.123533927670336,0.0160643362971798
TSHZ1,0.1913356214658869,0.0058560210277657536,0.1906489961875499,0.0038583170810113,0.2111198933576261,0.0341445035323369,0.190358032461601,
TWIST2,0.14909257228614817,0.04409639260760586,0.1479817012372649,0.0500758767516173,0.1815788260391598,0.0164199733393061,0.147623436349612,0.0971277701962019
VENTX,0.16438010690483926,0.024356328003157575,0.164233164366198,-0.0107214547041503,0.1903119510646654,0.0450173105265033,0.164012112414335,-0.0051301859316375
YAP1,0.08990781307942468,0.18731885743222043,0.0898262183657641,0.1862733221432516,0.1076980469967909,0.0921605974345985,0.0897844146845635,0.192106116735908
YBX1,0.21138990827289714,0.017834965425389804,0.1806565550863591,0.0015263479556919,0.4235079877018056,0.0428207224576209,0.168009736509733,
YBX3,0.31774158758653387,-0.016325478786194704,0.2768992138489922,-0.0318395896471111,0.1610756286274913,0.0079479319240347,0.23529940776111,
YWHAZ,0.1335394819440216,0.14083461829255167,0.1335720438637403,0.0986057524669699,0.1478698701095027,0.0935135723732021,0.132214071051498,0.156755371663547
ZBTB10,0.14585020010503483,0.07095735871739065,0.1453680837012634,0.0731711681810508,0.1624064950868957,0.0616677062866795,0.145434905348715,0.0715174799149006
ZBTB18,0.1750209926385638,-0.00467089146077674,0.1739252098886525,0.033028388954077,0.2036245450161729,-0.0174051135580547,0.173995760632143,
ZBTB37,0.07402346195140634,0.005026255298221057,0.0735313588353945,0.0609713901380205,0.0878974106574984,-0.0355540763754945,0.0734697633083328,0.0691044406453989
ZBTB42,0.22132331766792723,0.02672150674829362,0.2203524906412163,0.0440213875639087,0.2424867274944014,0.0213683059856058,0.220379739873695,0.0370176692365039
ZBTB7A,0.15701940911291168,0.04754121598764872,0.1564528699232013,0.0819826066491552,0.1814452539446496,0.0470275487016444,0.156611871993873,0.0590102641496876
ZEB2,0.20379941563968917,0.08996513870435277,0.2025189916567354,0.1194260091458438,0.2226455510850193,0.0253051625265674,0.203037149855834,0.0951052059297138
ZFP36L2,0.1166974020760735,0.05433127464184131,0.1161206930168376,0.0579117305392825,0.1341422033855927,0.0310108677772715,0.115923983472139,0.0811551783443784
ZFPM2,0.1237315193866094,0.06526134547574877,0.1230114787396775,0.0871895601936224,0.1375634602608834,0.0724283743483993,0.122982574933874,0.0848670824891853
ZIC2,0.1671745307084782,0.04319100827939844,0.1665636951508216,0.0677204343094231,0.1892043355878431,0.0308750999048645,0.166576873304288,0.0779972496833119
ZNF136,0.17329648604002582,0.05441041270593534,0.1726505650972667,0.0803547416561402,0.1948533804124686,0.0314497710263507,0.172350775678421,0.104469794761384
ZNF286B,0.17189385170016852,0.05509800970026628,0.1708005480959224,0.1023250269673306,0.1974195763564393,0.0644558838259266,0.171425747358453,0.061865716105007
ZNF296,0.1587847380678199,0.19401366800429298,0.1586160885760134,0.2010782822295808,0.1848527686097718,0.1283900533562479,0.157849758952408,0.216916784980033
ZNF618,0.11508639358606122,0.13818289003161344,0.1149237204401995,0.1395258089320735,0.1419314944788506,0.0281120452649832,0.114823683770871,0.149380630381622
ZNF777,0.12890848791369539,0.04039604975673213,0.1289079581340657,0.0072909106281596,0.1492944729173602,0.0110513856439187,0.128761079869405,0.0075516857821191
ZNF827,0.1891461153180879,0.01567898956433247,0.186007956661984,0.0460540657366149,0.2042662977894238,0.0247907114601469,0.18577281091158,0.077140455177947
